gesture_id,calibration_id,0,60,120,180,240,300,360,420,480,540,600,660,720,780,840,900,960,1020,1080,1140,1200,1260,1320,1380,1440,1500,1560,1620,1680,1740,1800,1860,1920,1980,2040,2100,2160,2220,2280,2340,2400,2460,2520,2580,2640,2700,2760,2820,2880,2940,3000,3060,3120,3180,3240,3300,3360,3420,3480,3540,3600,3660,3720,3780,3840,3900,3960,4020,4080,4140,4200,4260,4320,4380,4440,4500,4560,4620,4680,4740,4800,4860,4920,4980
yjX5V7oiPhk,By7oz84xG,3,11,21,36,44,52,58,67,72,80,87,91,101,110,108,112,118,120,121,116,111,101,88,80,59,39,17,7,2,0
yjX5V7oiPhk,Skx5Zl7gM,1,3,7,18,34,52,66,72,78,79,77,74,71,55,19,0
yjX5V7oiPhk,SkWJSeQlf,8,14,20,29,35,44,49,53,57,51,39,35,29,24,19,16,14,16,19,22,25,20,0
yjX5V7oiPhk,Hyw5N1mgM,3,11,20,28,31,33,36,36,37,37,37,36,36,34,35,32,31,23,9,5,0
yjX5V7oiPhk,BJpmFx7xG,4,23,53,75,89,99,80,15,0
yjX5V7oiPhk,SySxTyXgz,2,14,36,53,63,69,72,72,71,69,59,26,0
yjX5V7oiPhk,HJ5nUZQxz,3,23,42,61,75,89,85,54,14,0,0,0,0,1,15,31,44,58,66,72,78,84,80,25,0
yjX5V7oiPhk,HktHigXgM,2,7,12,19,26,31,38,48,57,66,74,87,100,111,117,117,112,96,85,77,63,58,55,51,47,42,39,36,31,20,6,2,0
yjX5V7oiPhk,rJ6QhWmlG,2,12,26,40,49,52,54,53,53,51,55,56,59,65,64,65,67,67,65,67,66,67,60,61,62,60,63,63,62,61,61,57,61,59,64,61,31,0
yjX5V7oiPhk,HJT8c1mgM,1,6,8,13,15,17,19,18,19,20,25,30,36,45,49,53,55,60,58,55,49,47,46,42,27,26,23,25,25,23,16,13,12,15,19,27,32,35,42,47,53,61,63,58,61,67,58,61,51,44,28,17,12,13,12,13,14,17,22,29,31,38,42,50,60,64,66,66,67,68,61,57,43,28,7,0
yjX5V7oiPhk,rJ8BPeQxG,1,5,10,18,31,41,50,62,74,89,102,111,119,126,127,124,104,94,77,64,42,14,6,3,0
yjX5V7oiPhk,r1WEkhzgz,1,4,6,8,12,15,18,21,23,24,24,24,24,24,23,24,26,26,26,28,27,29,28,29,29,30,29,29,30,32,32,32,32,32,32,32,32,32,33,33,33,32,31,31,24,15,6,0
yjX5V7oiPhk,HJuXr3Mlz,2,6,10,15,21,25,25,28,34,38,39,42,46,53,49,42,38,31,29,30,27,26,19,13,6,2,0
yjX5V7oiPhk,r1WoJxmgG,1,6,21,39,51,60,64,68,70,68,69,69,68,52,25,14,8,6,2,1,1,1,3,5,9,11,14,19,22,27,33,44,48,54,59,63,67,68,69,69,70,69,70,70,69,68,67,64,50,33,12,6,1,0,0,0,0,0,0,0,0,0,5,14,26,35,42,47,51,54,56,59,61,61,61,61,65,65,63,58,50,30,7,0
yjX5V7oiPhk,BJdHbjzef,1,1,3,6,12,18,26,33,37,39,36,38,39,39,36,38,39,39,40,39,40,40,23,0
yjX5V7oiPhk,B1DA5bQez,2,5,7,10,12,15,16,18,20,23,27,32,34,38,43,50,57,70,83,93,97,108,110,108,117,103,67,21,7,0
yjX5V7oiPhk,SJlJLiMlz,1,3,3,2,0,0,0,0,0,2,3,6,50,101,82,18,16,35,98,127,111,37,0
yjX5V7oiPhk,Hy0Q7lXgz,2,5,8,9,11,13,20,28,38,47,61,65,60,63,57,66,65,52,48,47,45,32,16,10,4,0
